"row_id","bucket","snapnum","M","_count_*_"
607,190116,19,116,2965
608,190117,19,117,1710
609,190118,19,118,1041
610,190119,19,119,560
611,190120,19,120,266
612,190121,19,121,133
613,190122,19,122,69
614,190123,19,123,41
615,190124,19,124,11
6819,190125,19,125,8
6916,190126,19,126,1
7001,190129,19,129,1
616,200082,20,82,601787
617,200083,20,83,34437
618,200084,20,84,858825
619,200085,20,85,1079661
620,200086,20,86,1217196
621,200087,20,87,1455019
622,200088,20,88,3049936
623,200089,20,89,3785962
624,200090,20,90,6970605
625,200091,20,91,7635626
626,200092,20,92,8977958
627,200093,20,93,8818913
628,200094,20,94,5693594
629,200095,20,95,5441124
630,200096,20,96,4111363
631,200097,20,97,3035775
632,200098,20,98,2468328
633,200099,20,99,1865682
634,200100,20,100,1448558
635,200101,20,101,1086833
636,200102,20,102,811547
637,200103,20,103,589123
638,200104,20,104,442894
639,200105,20,105,318675
640,200106,20,106,230388
641,200107,20,107,163624
642,200108,20,108,117337
643,200109,20,109,81394
644,200110,20,110,56134
645,200111,20,111,38197
646,200112,20,112,25490
647,200113,20,113,17101
648,200114,20,114,10841
649,200115,20,115,7120
650,200116,20,116,4318
651,200117,20,117,2572
652,200118,20,118,1518
653,200119,20,119,901
654,200120,20,120,499
655,200121,20,121,241
656,200122,20,122,113
657,200123,20,123,62
658,200124,20,124,29
659,200125,20,125,18
6882,200126,20,126,5
6980,200127,20,127,1
6744,200129,20,129,1
660,210082,21,82,606603
661,210083,21,83,35947
662,210084,21,84,866872
663,210085,21,85,1101493
664,210086,21,86,1246007
665,210087,21,87,1504212
666,210088,21,88,3183021
667,210089,21,89,4002682
668,210090,21,90,7464205
669,210091,21,91,8238119
670,210092,21,92,9717648
671,210093,21,93,9608965
672,210094,21,94,6235579
673,210095,21,95,5994993
674,210096,21,96,4561524
675,210097,21,97,3393164
676,210098,21,98,2773049
677,210099,21,99,2112194
678,210100,21,100,1655615
679,210101,21,101,1251385
680,210102,21,102,942826
681,210103,21,103,691847
682,210104,21,104,524344
683,210105,21,105,381883
684,210106,21,106,279248
685,210107,21,107,201331
686,210108,21,108,145343
687,210109,21,109,102968
688,210110,21,110,72807
689,210111,21,111,49648
690,210112,21,112,34189
691,210113,21,113,23086
692,210114,21,114,15134
693,210115,21,115,9931
694,210116,21,116,6451
695,210117,21,117,3945
696,210118,21,118,2314
697,210119,21,119,1415
698,210120,21,120,807
699,210121,21,121,465
700,210122,21,122,236
701,210123,21,123,89
702,210124,21,124,61
703,210125,21,125,29
704,210126,21,126,12
6820,210127,21,127,6
6821,210128,21,128,1
6963,210130,21,130,1
705,220082,22,82,606627
706,220083,22,83,35375
707,220084,22,84,869850
708,220085,22,85,1110100
709,220086,22,86,1268792
710,220087,22,87,1538282
711,220088,22,88,3290501
712,220089,22,89,4193374
713,220090,22,90,7923698
714,220091,22,91,8802875
715,220092,22,92,10413515
716,220093,22,93,10343297
717,220094,22,94,6741413
718,220095,22,95,6513790
719,220096,22,96,4985553
720,220097,22,97,3729293
721,220098,22,98,3065086
722,220099,22,99,2350144
723,220100,22,100,1852153
724,220101,22,101,1412156
725,220102,22,102,1070598
726,220103,22,103,793033
727,220104,22,104,604990
728,220105,22,105,447921
729,220106,22,106,328431
730,220107,22,107,240070
731,220108,22,108,175399
732,220109,22,109,126115
733,220110,22,110,90051
734,220111,22,111,62945
735,220112,22,112,43788
736,220113,22,113,29862
737,220114,22,114,20378
738,220115,22,115,13428
739,220116,22,116,8846
740,220117,22,117,5662
741,220118,22,118,3448
742,220119,22,119,2088
743,220120,22,120,1240
744,220121,22,121,754
745,220122,22,122,390
746,220123,22,123,202
747,220124,22,124,92
748,220125,22,125,53
749,220126,22,126,20
750,220127,22,127,15
6745,220128,22,128,5
6883,220129,22,129,1
6964,220130,22,130,1
751,230082,23,82,583438
752,230083,23,83,34006
753,230084,23,84,853021
754,230085,23,85,1098441
755,230086,23,86,1269998
756,230087,23,87,1553033
757,230088,23,88,3365333
758,230089,23,89,4346237
759,230090,23,90,8301406
760,230091,23,91,9285981
761,230092,23,92,11026679
762,230093,23,93,11003730
763,230094,23,94,7211685
764,230095,23,95,6996564
765,230096,23,96,5382269
766,230097,23,97,4042117
767,230098,23,98,3344546
768,230099,23,99,2576386
769,230100,23,100,2042226
770,230101,23,101,1568446
771,230102,23,102,1198090
772,230103,23,103,891361
773,230104,23,104,686155
774,230105,23,105,510853
775,230106,23,106,379965
776,230107,23,107,279989
777,230108,23,108,206522
778,230109,23,109,149953
779,230110,23,110,108213
780,230111,23,111,77478
781,230112,23,112,54140
782,230113,23,113,37778
783,230114,23,114,25971
784,230115,23,115,17492
785,230116,23,116,11768
786,230117,23,117,7595
787,230118,23,118,4957
788,230119,23,119,2946
789,230120,23,120,1863
790,230121,23,121,1088
791,230122,23,122,629
792,230123,23,123,331
793,230124,23,124,169
794,230125,23,125,82
795,230126,23,126,49
796,230127,23,127,16
6822,230128,23,128,11
797,230129,23,129,3
6941,230130,23,130,1
6981,230131,23,131,1
798,240082,24,82,567677
799,240083,24,83,34259
800,240084,24,84,832399
801,240085,24,85,1084257
802,240086,24,86,1259957
803,240087,24,87,1559186
804,240088,24,88,3405278
805,240089,24,89,4461918
806,240090,24,90,8664728
807,240091,24,91,9778083
808,240092,24,92,11641930
809,240093,24,93,11682689
810,240094,24,94,7677552
811,240095,24,95,7496004
812,240096,24,96,5793376
813,240097,24,97,4378859
814,240098,24,98,3633432
815,240099,24,99,2815887
816,240100,24,100,2244750
817,240101,24,101,1732671
818,240102,24,102,1335351
819,240103,24,103,1000023
820,240104,24,104,775565
821,240105,24,105,580421
822,240106,24,106,438758
823,240107,24,107,324399
824,240108,24,108,242151
825,240109,24,109,177450
826,240110,24,110,130273
827,240111,24,111,94033
828,240112,24,112,67286
829,240113,24,113,47277
830,240114,24,114,33007
831,240115,24,115,22692
832,240116,24,116,15437
833,240117,24,117,10386
834,240118,24,118,6798
835,240119,24,119,4329
836,240120,24,120,2698
837,240121,24,121,1617
838,240122,24,122,1001
839,240123,24,123,543
840,240124,24,124,286
841,240125,24,125,165
842,240126,24,126,73
843,240127,24,127,43
844,240128,24,128,20
845,240129,24,129,8
6942,240130,24,130,1
6917,240131,24,131,2
846,250082,25,82,552059
847,250083,25,83,32819
848,250084,25,84,811814
849,250085,25,85,1061542
850,250086,25,86,1242151
851,250087,25,87,1545380
852,250088,25,88,3416992
853,250089,25,89,4532159
854,250090,25,90,8925189
855,250091,25,91,10176864
856,250092,25,92,12179737
857,250093,25,93,12283858
858,250094,25,94,8112864
859,250095,25,95,7941818
860,250096,25,96,6173169
861,250097,25,97,4684347
862,250098,25,98,3905432
863,250099,25,99,3039692
864,250100,25,100,2433963
865,250101,25,101,1890069
866,250102,25,102,1464256
867,250103,25,103,1104877
868,250104,25,104,862043
869,250105,25,105,650436
870,250106,25,106,492521
871,250107,25,107,369388
872,250108,25,108,278998
873,250109,25,109,205506
874,250110,25,110,152000
875,250111,25,111,111457
876,250112,25,112,80856
877,250113,25,113,57507
878,250114,25,114,40877
879,250115,25,115,28460
880,250116,25,116,19429
881,250117,25,117,13489
882,250118,25,118,9067
883,250119,25,119,5887
884,250120,25,120,3717
885,250121,25,121,2365
886,250122,25,122,1448
887,250123,25,123,867
888,250124,25,124,458
889,250125,25,125,265
890,250126,25,126,145
891,250127,25,127,55
892,250128,25,128,37
893,250129,25,129,19
6746,250130,25,130,6
894,250132,25,132,2
895,260082,26,82,535164
896,260083,26,83,31157
897,260084,26,84,790825
898,260085,26,85,1039835
899,260086,26,86,1225127
900,260087,26,87,1531436
901,260088,26,88,3413528
902,260089,26,89,4584944
903,260090,26,90,9156260
904,260091,26,91,10511856
905,260092,26,92,12631160
906,260093,26,93,12790343
907,260094,26,94,8475342
908,260095,26,95,8339473
909,260096,26,96,6502532
910,260097,26,97,4958957
911,260098,26,98,4148511
912,260099,26,99,3239476
913,260100,26,100,2610481
914,260101,26,101,2033103
915,260102,26,102,1583794
916,260103,26,103,1202688
917,260104,26,104,942939
918,260105,26,105,715526
919,260106,26,106,546040
920,260107,26,107,412685
921,260108,26,108,313612
922,260109,26,109,233973
923,260110,26,110,173955
924,260111,26,111,128564
925,260112,26,112,95136
926,260113,26,113,67873
927,260114,26,114,48884
928,260115,26,115,34768
929,260116,26,116,24253
930,260117,26,117,16554
931,260118,26,118,11559
932,260119,26,119,7730
933,260120,26,120,4964
934,260121,26,121,3186
935,260122,26,122,2017
936,260123,26,123,1222
937,260124,26,124,712
938,260125,26,125,377
939,260126,26,126,239
940,260127,26,127,117
941,260128,26,128,47
942,260129,26,129,39
943,260130,26,130,14
6747,260131,26,131,2
6965,260132,26,132,1
6943,260133,26,133,1
944,270082,27,82,504359
945,270083,27,83,29263
946,270084,27,84,752730
947,270085,27,85,1001245
948,270086,27,86,1192317
949,270087,27,87,1502987
950,270088,27,88,3388245
951,270089,27,89,4604956
952,270090,27,90,9310892
953,270091,27,91,10784811
954,270092,27,92,13010037
955,270093,27,93,13233326
956,270094,27,94,8792693
957,270095,27,95,8687411
958,270096,27,96,6797017
959,270097,27,97,5198647
960,270098,27,98,4366410
961,270099,27,99,3421116
962,270100,27,100,2766274
963,270101,27,101,2167695
964,270102,27,102,1695329
965,270103,27,103,1292071
966,270104,27,104,1018453
967,270105,27,105,777675
968,270106,27,106,597004
969,270107,27,107,452568
970,270108,27,108,347262
971,270109,27,109,261405
972,270110,27,110,195294
973,270111,27,111,146308
974,270112,27,112,107833
975,270113,27,113,79500
976,270114,27,114,57192
977,270115,27,115,41297
978,270116,27,116,28950
979,270117,27,117,20267
980,270118,27,118,14020
981,270119,27,119,9693
982,270120,27,120,6579
983,270121,27,121,4064
984,270122,27,122,2702
985,270123,27,123,1625
986,270124,27,124,1015
987,270125,27,125,626
988,270126,27,126,331
989,270127,27,127,185
990,270128,27,128,87
991,270129,27,129,53
992,270130,27,130,26
993,270131,27,131,8
6884,270132,27,132,3
6823,270133,27,133,2
994,280082,28,82,481011
995,280083,28,83,28367
996,280084,28,84,723822
997,280085,28,85,965636
998,280086,28,86,1155304
999,280087,28,87,1468898
1000,280088,28,88,3338973
1001,280089,28,89,4601297
1002,280090,28,90,9434791
1003,280091,28,91,11034328
1004,280092,28,92,13365657
1005,280093,28,93,13654198
1006,280094,28,94,9103571
1007,280095,28,95,9021788
1008,280096,28,96,7089602
1009,280097,28,97,5439406
1010,280098,28,98,4583866
1011,280099,28,99,3601445
1012,280100,28,100,2925934
1013,280101,28,101,2301193
1014,280102,28,102,1808952
1015,280103,28,103,1385221
1016,280104,28,104,1096954
1017,280105,28,105,841296
1018,280106,28,106,649643
1019,280107,28,107,496635
1020,280108,28,108,383047
1021,280109,28,109,289570
1022,280110,28,110,220375
1023,280111,28,111,164508
1024,280112,28,112,123216
1025,280113,28,113,91561
1026,280114,28,114,66622
1027,280115,28,115,48430
1028,280116,28,116,34939
1029,280117,28,117,24604
1030,280118,28,118,17284
1031,280119,28,119,12044
1032,280120,28,120,8292
1033,280121,28,121,5453
1034,280122,28,122,3569
1035,280123,28,123,2275
1036,280124,28,124,1419
1037,280125,28,125,820
1038,280126,28,126,502
1039,280127,28,127,291
1040,280128,28,128,156
1041,280129,28,129,74
1042,280130,28,130,41
1043,280131,28,131,16
1044,280132,28,132,10
6748,280133,28,133,4
1045,290082,29,82,448457
1046,290083,29,83,26331
1047,290084,29,84,683663
1048,290085,29,85,917554
1049,290086,29,86,1110716
1050,290087,29,87,1420786
1051,290088,29,88,3269507
1052,290089,29,89,4554258
1053,290090,29,90,9480343
1054,290091,29,91,11188873
1055,290092,29,92,13636412
1056,290093,29,93,14001870
1057,290094,29,94,9363197
1058,290095,29,95,9309130
1059,290096,29,96,7341606
1060,290097,29,97,5648456
1061,290098,29,98,4779500
1062,290099,29,99,3764419
1063,290100,29,100,3070415
1064,290101,29,101,2421315
1065,290102,29,102,1912162
1066,290103,29,103,1470334
1067,290104,29,104,1170577
1068,290105,29,105,903772
1069,290106,29,106,698849
1070,290107,29,107,537505
1071,290108,29,108,417672
1072,290109,29,109,316459
1073,290110,29,110,243409
1074,290111,29,111,182810
1075,290112,29,112,138166
